,ProjectName,methodName,methodBody,methodBodyLength,TotalMN,Prefix,Rank,AllOccurrance
6337,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\TaskDispatchers.java,process,@ override public void   ( id id t task long expiry time )  {  acceptor executor . process ( id task expiry time )  ;   }  ,123,1,process,1,[83]
6338,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\TaskDispatchers.java,shutdown,@ override public void   (  )  {  acceptor executor . shutdown (  )  ;  task executor . shutdown (  )  ;   }  ,110,1,shutdown,1,"[54, 88]"
6339,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java, acceptor executor,"  (  string id int max buffer size int max batching size long max batching delay long congestion retry delay ms long network failure retry ms )  {  this . max buffer size = max buffer size ;  this . max batching size = max batching size ;  this . max batching delay = max batching delay ;  this . traffic shaper = new  traffic shaper ( congestion retry delay ms network failure retry ms )  ;   thread group thread group = new  thread group ( ""eureka task executors"" )  ;  this . acceptor thread = new  thread ( thread group new  acceptor runner (  )  "" task acceptor - ""  +  id )  ;  this . acceptor thread . set daemon ( true )  ;  this . acceptor thread . start (  )  ;  final double[] percentiles =  { 50 . 0 95 . 0 99 . 0 99 . 5 }  ;  final  stats config stats config = new  stats config .  builder (  )  . with sample size ( 1000 )  . with percentiles ( percentiles )  . with publish std dev ( true )  . build (  )  ;  final  monitor config config =  monitor config . builder ( metric   replication   prefix  +  ""batch size"" )  . build (  )  ;  this . batch size metric = new  stats timer ( config stats config )  ;  try  {   monitors . register object ( id this )  ;   }  catch  (   throwable e )   {  logger . warn ( "" cannot register servo monitor for this object"" e )  ;   }   }  ",1289,2,acceptor,1,"[479, 529, 558, 591, 640]"
6340,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java, acceptor executor,"  (  string id int max buffer size int max batching size long max batching delay long congestion retry delay ms long network failure retry ms )  {  this . max buffer size = max buffer size ;  this . max batching size = max batching size ;  this . max batching delay = max batching delay ;  this . traffic shaper = new  traffic shaper ( congestion retry delay ms network failure retry ms )  ;   thread group thread group = new  thread group ( ""eureka task executors"" )  ;  this . acceptor thread = new  thread ( thread group new  acceptor runner (  )  "" task acceptor - ""  +  id )  ;  this . acceptor thread . set daemon ( true )  ;  this . acceptor thread . start (  )  ;  final double[] percentiles =  { 50 . 0 95 . 0 99 . 0 99 . 5 }  ;  final  stats config stats config = new  stats config .  builder (  )  . with sample size ( 1000 )  . with percentiles ( percentiles )  . with publish std dev ( true )  . build (  )  ;  final  monitor config config =  monitor config . builder ( metric   replication   prefix  +  ""batch size"" )  . build (  )  ;  this . batch size metric = new  stats timer ( config stats config )  ;  try  {   monitors . register object ( id this )  ;   }  catch  (   throwable e )   {  logger . warn ( "" cannot register servo monitor for this object"" e )  ;   }   }  ",1289,2,executor,2,[455]
6341,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,append task holder,private void   (  task holder < id t >  task holder )  {  if  ( is full (  )  )   {  pending tasks . remove ( processing order . poll (  )  )  ;  queue overflows +  +  ;   }   task holder < id t >  previous task = pending tasks . put ( task holder . get id (  )  task holder )  ;  if  ( previous task  =  =  null )   {  processing order . add ( task holder . get id (  )  )  ;   }  else  {  overridden tasks +  +  ;   }   }  ,425,3,append,1,[]
6342,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,append task holder,private void   (  task holder < id t >  task holder )  {  if  ( is full (  )  )   {  pending tasks . remove ( processing order . poll (  )  )  ;  queue overflows +  +  ;   }   task holder < id t >  previous task = pending tasks . put ( task holder . get id (  )  task holder )  ;  if  ( previous task  =  =  null )   {  processing order . add ( task holder . get id (  )  )  ;   }  else  {  overridden tasks +  +  ;   }   }  ,425,3,task,2,"[18, 40, 93, 176, 207, 222, 236, 263, 296, 345, 402]"
6343,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,append task holder,private void   (  task holder < id t >  task holder )  {  if  ( is full (  )  )   {  pending tasks . remove ( processing order . poll (  )  )  ;  queue overflows +  +  ;   }   task holder < id t >  previous task = pending tasks . put ( task holder . get id (  )  task holder )  ;  if  ( previous task  =  =  null )   {  processing order . add ( task holder . get id (  )  )  ;   }  else  {  overridden tasks +  +  ;   }   }  ,425,3,holder,3,"[23, 45, 181, 241, 268, 350]"
6344,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,assign batch work,void   (  )  {  if  ( has enough tasks for next batch (  )  )   {  if  ( batch work requests . try acquire ( 1 )  )   {  long now =  system . current time millis (  )  ;  int len =  math . min ( max batching size processing order . size (  )  )  ;   list <  task holder < id t >  >  holders = new  array list <  >  ( len )  ;  while  ( holders . size (  )   <  len &&  ! processing order . is empty (  )  )   {  id id = processing order . poll (  )  ;   task holder < id t >  holder = pending tasks . remove ( id )  ;  if  ( holder . get expiry time (  )   >  now )   {  holders . add ( holder )  ;   }  else  {  expired tasks +  +  ;   }   }  if  ( holders . is empty (  )  )   {  batch work requests . release (  )  ;   }  else  {  batch size metric . record ( holders . size (  )   time unit . milliseconds )  ;  batch work queue . add ( holders )  ;   }   }   }   }  ,871,3,assign,1,[]
6345,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,assign batch work,void   (  )  {  if  ( has enough tasks for next batch (  )  )   {  if  ( batch work requests . try acquire ( 1 )  )   {  long now =  system . current time millis (  )  ;  int len =  math . min ( max batching size processing order . size (  )  )  ;   list <  task holder < id t >  >  holders = new  array list <  >  ( len )  ;  while  ( holders . size (  )   <  len &&  ! processing order . is empty (  )  )   {  id id = processing order . poll (  )  ;   task holder < id t >  holder = pending tasks . remove ( id )  ;  if  ( holder . get expiry time (  )   >  now )   {  holders . add ( holder )  ;   }  else  {  expired tasks +  +  ;   }   }  if  ( holders . is empty (  )  )   {  batch work requests . release (  )  ;   }  else  {  batch size metric . record ( holders . size (  )   time unit . milliseconds )  ;  batch work queue . add ( holders )  ;   }   }   }   }  ,871,3,batch,2,"[48, 73, 199, 682, 734, 816]"
6346,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,assign batch work,void   (  )  {  if  ( has enough tasks for next batch (  )  )   {  if  ( batch work requests . try acquire ( 1 )  )   {  long now =  system . current time millis (  )  ;  int len =  math . min ( max batching size processing order . size (  )  )  ;   list <  task holder < id t >  >  holders = new  array list <  >  ( len )  ;  while  ( holders . size (  )   <  len &&  ! processing order . is empty (  )  )   {  id id = processing order . poll (  )  ;   task holder < id t >  holder = pending tasks . remove ( id )  ;  if  ( holder . get expiry time (  )   >  now )   {  holders . add ( holder )  ;   }  else  {  expired tasks +  +  ;   }   }  if  ( holders . is empty (  )  )   {  batch work requests . release (  )  ;   }  else  {  batch size metric . record ( holders . size (  )   time unit . milliseconds )  ;  batch work queue . add ( holders )  ;   }   }   }   }  ,871,3,work,3,"[79, 688, 822]"
6347,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,assign single item work,void   (  )  {  if  (  ! processing order . is empty (  )  )   {  if  ( single item work requests . try acquire ( 1 )  )   {  long now =  system . current time millis (  )  ;  while  (  ! processing order . is empty (  )  )   {  id id = processing order . poll (  )  ;   task holder < id t >  holder = pending tasks . remove ( id )  ;  if  ( holder . get expiry time (  )   >  now )   {  single item work queue . add ( holder )  ;  return ;   }  expired tasks +  +  ;   }  single item work requests . release (  )  ;   }   }   }  ,530,4,assign,1,[]
6348,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,assign single item work,void   (  )  {  if  (  ! processing order . is empty (  )  )   {  if  ( single item work requests . try acquire ( 1 )  )   {  long now =  system . current time millis (  )  ;  while  (  ! processing order . is empty (  )  )   {  id id = processing order . poll (  )  ;   task holder < id t >  holder = pending tasks . remove ( id )  ;  if  ( holder . get expiry time (  )   >  now )   {  single item work queue . add ( holder )  ;  return ;   }  expired tasks +  +  ;   }  single item work requests . release (  )  ;   }   }   }  ,530,4,single,2,"[72, 388, 473]"
6349,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,assign single item work,void   (  )  {  if  (  ! processing order . is empty (  )  )   {  if  ( single item work requests . try acquire ( 1 )  )   {  long now =  system . current time millis (  )  ;  while  (  ! processing order . is empty (  )  )   {  id id = processing order . poll (  )  ;   task holder < id t >  holder = pending tasks . remove ( id )  ;  if  ( holder . get expiry time (  )   >  now )   {  single item work queue . add ( holder )  ;  return ;   }  expired tasks +  +  ;   }  single item work requests . release (  )  ;   }   }   }  ,530,4,item,3,"[79, 395, 480]"
6350,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,assign single item work,void   (  )  {  if  (  ! processing order . is empty (  )  )   {  if  ( single item work requests . try acquire ( 1 )  )   {  long now =  system . current time millis (  )  ;  while  (  ! processing order . is empty (  )  )   {  id id = processing order . poll (  )  ;   task holder < id t >  holder = pending tasks . remove ( id )  ;  if  ( holder . get expiry time (  )   >  now )   {  single item work queue . add ( holder )  ;  return ;   }  expired tasks +  +  ;   }  single item work requests . release (  )  ;   }   }   }  ,530,4,work,4,"[84, 400, 485]"
6351,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,drain acceptor queue,private void   (  )  {  while  (  ! acceptor queue . is empty (  )  )   {  append task holder ( acceptor queue . poll (  )  )  ;   }   }  ,138,3,drain,1,[]
6352,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,drain acceptor queue,private void   (  )  {  while  (  ! acceptor queue . is empty (  )  )   {  append task holder ( acceptor queue . poll (  )  )  ;   }   }  ,138,3,acceptor,2,"[36, 96]"
6353,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,drain acceptor queue,private void   (  )  {  while  (  ! acceptor queue . is empty (  )  )   {  append task holder ( acceptor queue . poll (  )  )  ;   }   }  ,138,3,queue,3,"[45, 105]"
6354,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,drain input queues,private void   (  )  throws  interrupted exception  {  do  {  drain reprocess queue (  )  ;  drain acceptor queue (  )  ;  if  (  ! is shutdown . get (  )  )   {  if  ( reprocess queue . is empty (  )  && acceptor queue . is empty (  )  && pending tasks . is empty (  )  )   {   task holder < id t >  task holder = acceptor queue . poll ( 10  time unit . milliseconds )  ;  if  ( task holder  !  =  null )   {  append task holder ( task holder )  ;   }   }   }   }  while  (  ! reprocess queue . is empty (  )  ||  ! acceptor queue . is empty (  )  || pending tasks . is empty (  )  )  ;   }  ,593,3,drain,1,"[62, 93]"
6355,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,drain input queues,private void   (  )  throws  interrupted exception  {  do  {  drain reprocess queue (  )  ;  drain acceptor queue (  )  ;  if  (  ! is shutdown . get (  )  )   {  if  ( reprocess queue . is empty (  )  && acceptor queue . is empty (  )  && pending tasks . is empty (  )  )   {   task holder < id t >  task holder = acceptor queue . poll ( 10  time unit . milliseconds )  ;  if  ( task holder  !  =  null )   {  append task holder ( task holder )  ;   }   }   }   }  while  (  ! reprocess queue . is empty (  )  ||  ! acceptor queue . is empty (  )  || pending tasks . is empty (  )  )  ;   }  ,593,3,input,2,[]
6356,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,drain input queues,private void   (  )  throws  interrupted exception  {  do  {  drain reprocess queue (  )  ;  drain acceptor queue (  )  ;  if  (  ! is shutdown . get (  )  )   {  if  ( reprocess queue . is empty (  )  && acceptor queue . is empty (  )  && pending tasks . is empty (  )  )   {   task holder < id t >  task holder = acceptor queue . poll ( 10  time unit . milliseconds )  ;  if  ( task holder  !  =  null )   {  append task holder ( task holder )  ;   }   }   }   }  while  (  ! reprocess queue . is empty (  )  ||  ! acceptor queue . is empty (  )  || pending tasks . is empty (  )  )  ;   }  ,593,3,queues,3,[]
6357,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,drain reprocess queue,private void   (  )  {  long now =  system . current time millis (  )  ;  while  (  ! reprocess queue . is empty (  )  &&  ! is full (  )  )   {   task holder < id t >  task holder = reprocess queue . poll last (  )  ;  id id = task holder . get id (  )  ;  if  ( task holder . get expiry time (  )   <  =  now )   {  expired tasks +  +  ;   }  else if  ( pending tasks . contains key ( id )  )   {  overridden tasks +  +  ;   }  else  {  pending tasks . put ( id task holder )  ;  processing order . add first ( id )  ;   }   }  if  ( is full (  )  )   {  queue overflows +  = reprocess queue . size (  )  ;  reprocess queue . clear (  )  ;   }   }  ,651,3,drain,1,[]
6358,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,drain reprocess queue,private void   (  )  {  long now =  system . current time millis (  )  ;  while  (  ! reprocess queue . is empty (  )  &&  ! is full (  )  )   {   task holder < id t >  task holder = reprocess queue . poll last (  )  ;  id id = task holder . get id (  )  ;  if  ( task holder . get expiry time (  )   <  =  now )   {  expired tasks +  +  ;   }  else if  ( pending tasks . contains key ( id )  )   {  overridden tasks +  +  ;   }  else  {  pending tasks . put ( id task holder )  ;  processing order . add first ( id )  ;   }   }  if  ( is full (  )  )   {  queue overflows +  = reprocess queue . size (  )  ;  reprocess queue . clear (  )  ;   }   }  ,651,3,reprocess,2,"[86, 183, 578, 610]"
6359,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,drain reprocess queue,private void   (  )  {  long now =  system . current time millis (  )  ;  while  (  ! reprocess queue . is empty (  )  &&  ! is full (  )  )   {   task holder < id t >  task holder = reprocess queue . poll last (  )  ;  id id = task holder . get id (  )  ;  if  ( task holder . get expiry time (  )   <  =  now )   {  expired tasks +  +  ;   }  else if  ( pending tasks . contains key ( id )  )   {  overridden tasks +  +  ;   }  else  {  pending tasks . put ( id task holder )  ;  processing order . add first ( id )  ;   }   }  if  ( is full (  )  )   {  queue overflows +  = reprocess queue . size (  )  ;  reprocess queue . clear (  )  ;   }   }  ,651,3,queue,3,"[96, 193, 557, 588, 620]"
6360,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,get acceptor queue size,"@ monitor ( name = metric   replication   prefix  +  ""acceptor queue size"" description = "" number of tasks waiting in the acceptor queue"" type =  data source type . gauge )  public long   (  )  {  return acceptor queue . size (  )  ;   }  ",239,4,get,1,[]
6361,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,get acceptor queue size,"@ monitor ( name = metric   replication   prefix  +  ""acceptor queue size"" description = "" number of tasks waiting in the acceptor queue"" type =  data source type . gauge )  public long   (  )  {  return acceptor queue . size (  )  ;   }  ",239,4,acceptor,2,"[54, 122, 204]"
6362,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,get acceptor queue size,"@ monitor ( name = metric   replication   prefix  +  ""acceptor queue size"" description = "" number of tasks waiting in the acceptor queue"" type =  data source type . gauge )  public long   (  )  {  return acceptor queue . size (  )  ;   }  ",239,4,queue,3,"[63, 131, 213]"
6363,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,get acceptor queue size,"@ monitor ( name = metric   replication   prefix  +  ""acceptor queue size"" description = "" number of tasks waiting in the acceptor queue"" type =  data source type . gauge )  public long   (  )  {  return acceptor queue . size (  )  ;   }  ",239,4,size,4,"[69, 221]"
6364,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,get pending job requests,"@ monitor ( name = metric   replication   prefix  +  ""pending job requests"" description = "" number of worker threads awaiting job assignment"" type =  data source type . gauge )  public long   (  )  {  return single item work requests . available permits (",255,4,get,1,[]
6365,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,get pending job requests,"@ monitor ( name = metric   replication   prefix  +  ""pending job requests"" description = "" number of worker threads awaiting job assignment"" type =  data source type . gauge )  public long   (  )  {  return single item work requests . available permits (",255,4,pending,2,[54]
6366,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,get pending job requests,"@ monitor ( name = metric   replication   prefix  +  ""pending job requests"" description = "" number of worker threads awaiting job assignment"" type =  data source type . gauge )  public long   (  )  {  return single item work requests . available permits (",255,4,job,3,"[62, 126]"
6367,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,get pending job requests,"@ monitor ( name = metric   replication   prefix  +  ""pending job requests"" description = "" number of worker threads awaiting job assignment"" type =  data source type . gauge )  public long   (  )  {  return single item work requests . available permits (",255,4,requests,4,"[66, 225]"
6368,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,get queue size,"@ monitor ( name = metric   replication   prefix  +  ""queue size"" description = "" task queue size"" type =  data source type . gauge )  public long   (  )  {  return pending tasks . size (  )  ;   }  ",199,3,get,1,[]
6369,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,get queue size,"@ monitor ( name = metric   replication   prefix  +  ""queue size"" description = "" task queue size"" type =  data source type . gauge )  public long   (  )  {  return pending tasks . size (  )  ;   }  ",199,3,queue,2,"[54, 87]"
6370,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,get queue size,"@ monitor ( name = metric   replication   prefix  +  ""queue size"" description = "" task queue size"" type =  data source type . gauge )  public long   (  )  {  return pending tasks . size (  )  ;   }  ",199,3,size,3,"[60, 93, 181]"
6371,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,get reprocess queue size,"@ monitor ( name = metric   replication   prefix  +  ""reprocess queue size"" description = "" number of tasks waiting in the reprocess queue"" type =  data source type . gauge )  public long   (  )  {  return reprocess queue . size (  )  ;   }  ",242,4,get,1,[]
6372,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,get reprocess queue size,"@ monitor ( name = metric   replication   prefix  +  ""reprocess queue size"" description = "" number of tasks waiting in the reprocess queue"" type =  data source type . gauge )  public long   (  )  {  return reprocess queue . size (  )  ;   }  ",242,4,reprocess,2,"[54, 123, 206]"
6373,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,get reprocess queue size,"@ monitor ( name = metric   replication   prefix  +  ""reprocess queue size"" description = "" number of tasks waiting in the reprocess queue"" type =  data source type . gauge )  public long   (  )  {  return reprocess queue . size (  )  ;   }  ",242,4,queue,3,"[64, 133, 216]"
6374,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,get reprocess queue size,"@ monitor ( name = metric   replication   prefix  +  ""reprocess queue size"" description = "" number of tasks waiting in the reprocess queue"" type =  data source type . gauge )  public long   (  )  {  return reprocess queue . size (  )  ;   }  ",242,4,size,4,"[70, 224]"
6375,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,has enough tasks for next batch,private boolean   (  )  {  if  ( processing order . is empty (  )  )   {  return false ;   }  if  ( pending tasks . size (  )   >  =  max buffer size )   {  return true ;   }   task holder < id t >  next holder = pending tasks . get ( processing order . peek (  )  )  ;  long delay =  system . current time millis (  )   -  next holder . get submit timestamp (  )  ;  return delay  >  =  max batching delay ;   }  ,414,6,has,1,[]
6376,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,has enough tasks for next batch,private boolean   (  )  {  if  ( processing order . is empty (  )  )   {  return false ;   }  if  ( pending tasks . size (  )   >  =  max buffer size )   {  return true ;   }   task holder < id t >  next holder = pending tasks . get ( processing order . peek (  )  )  ;  long delay =  system . current time millis (  )   -  next holder . get submit timestamp (  )  ;  return delay  >  =  max batching delay ;   }  ,414,6,enough,2,[]
6377,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,has enough tasks for next batch,private boolean   (  )  {  if  ( processing order . is empty (  )  )   {  return false ;   }  if  ( pending tasks . size (  )   >  =  max buffer size )   {  return true ;   }   task holder < id t >  next holder = pending tasks . get ( processing order . peek (  )  )  ;  long delay =  system . current time millis (  )   -  next holder . get submit timestamp (  )  ;  return delay  >  =  max batching delay ;   }  ,414,6,tasks,3,"[108, 221]"
6378,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,has enough tasks for next batch,private boolean   (  )  {  if  ( processing order . is empty (  )  )   {  return false ;   }  if  ( pending tasks . size (  )   >  =  max buffer size )   {  return true ;   }   task holder < id t >  next holder = pending tasks . get ( processing order . peek (  )  )  ;  long delay =  system . current time millis (  )   -  next holder . get submit timestamp (  )  ;  return delay  >  =  max batching delay ;   }  ,414,6,for,4,[]
6379,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,has enough tasks for next batch,private boolean   (  )  {  if  ( processing order . is empty (  )  )   {  return false ;   }  if  ( pending tasks . size (  )   >  =  max buffer size )   {  return true ;   }   task holder < id t >  next holder = pending tasks . get ( processing order . peek (  )  )  ;  long delay =  system . current time millis (  )   -  next holder . get submit timestamp (  )  ;  return delay  >  =  max batching delay ;   }  ,414,6,next,5,"[199, 324]"
6380,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,has enough tasks for next batch,private boolean   (  )  {  if  ( processing order . is empty (  )  )   {  return false ;   }  if  ( pending tasks . size (  )   >  =  max buffer size )   {  return true ;   }   task holder < id t >  next holder = pending tasks . get ( processing order . peek (  )  )  ;  long delay =  system . current time millis (  )   -  next holder . get submit timestamp (  )  ;  return delay  >  =  max batching delay ;   }  ,414,6,batch,6,[392]
6381,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,is full,private boolean   (  )  {  return pending tasks . size (  )   >  =  max buffer size ;   }  ,91,2,is,1,[]
6382,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,is full,private boolean   (  )  {  return pending tasks . size (  )   >  =  max buffer size ;   }  ,91,2,full,2,[]
6383,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,process,void   ( id id t task long expiry time )  {  acceptor queue . add ( new  task holder < id t >  ( id task expiry time )  )  ;  accepted tasks +  +  ;   }  ,154,1,process,1,[]
6384,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,reprocess,void   (  task holder < id t >  task holder  processing result processing result )  {  reprocess queue . add ( task holder )  ;  replayed tasks +  +  ;  traffic shaper . register failure ( processing result )  ;   }  ,217,1,reprocess,1,[87]
6385,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,request work item, blocking queue <  task holder < id t >  >    (  )  {  single item work requests . release (  )  ;  return single item work queue ;   }  ,137,3,request,1,[72]
6386,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,request work item, blocking queue <  task holder < id t >  >    (  )  {  single item work requests . release (  )  ;  return single item work queue ;   }  ,137,3,work,2,"[67, 119]"
6387,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,request work item, blocking queue <  task holder < id t >  >    (  )  {  single item work requests . release (  )  ;  return single item work queue ;   }  ,137,3,item,3,"[62, 114]"
6388,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,request work items, blocking queue <  list <  task holder < id t >  >  >    (  )  {  batch work requests . release (  )  ;  return batch work queue ;   }  ,136,3,request,1,[77]
6389,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,request work items, blocking queue <  list <  task holder < id t >  >  >    (  )  {  batch work requests . release (  )  ;  return batch work queue ;   }  ,136,3,work,2,"[72, 118]"
6390,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,request work items, blocking queue <  list <  task holder < id t >  >  >    (  )  {  batch work requests . release (  )  ;  return batch work queue ;   }  ,136,3,items,3,[]
6391,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,run,@ override public void   (  )  {  long schedule time = 0 ;  while  (  ! is shutdown . get (  )  )   {  try  {  drain input queues (  )  ;  int total items = processing order . size (  )  ;  long now =  system . current time millis (  )  ;  if  ( schedule ,255,1,run,1,[]
6392,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,shutdown,void   (  )  {  if  ( is shutdown . compare and set ( false true )  )   {  acceptor thread . interrupt (  )  ;   }   }  ,120,1,shutdown,1,[25]
6393,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,worker task queue size,"@ monitor ( name = metric   replication   prefix  +  ""available jobs"" description = "" number of jobs ready to be taken by the workers"" type =  data source type . gauge )  public long   (  )  {  return single item work queue . size (  )   +  batch work que",255,4,worker,1,[126]
6394,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,worker task queue size,"@ monitor ( name = metric   replication   prefix  +  ""available jobs"" description = "" number of jobs ready to be taken by the workers"" type =  data source type . gauge )  public long   (  )  {  return single item work queue . size (  )   +  batch work que",255,4,task,2,[]
6395,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\util\batcher\AcceptorExecutor.java,worker task queue size,"@ monitor ( name = metric   replication   prefix  +  ""available jobs"" description = "" number of jobs ready to be taken by the workers"" type =  data source type . gauge )  public long   (  )  {  return single item work queue . size (  )   +  batch work que",255,4,queue,3,[218]
