,ProjectName,methodName,methodBody,methodBodyLength,TotalMN,Prefix,Rank,AllOccurrance
4790,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\CustomizingStatementHandler.java, customizing statement handler,  (  class <  ?  >  type  method method )  {  this . sql object type = type ;  this . method = method ;  final  stream <  bound customizer >  type customizers = concat (  stream . of ( type . get interfaces (  )  )   stream . of ( type )  )  . flat map ( t  -  >  annotations for ( t )  )  . map ( a  -  >  instantiate factory ( a )  . create for type ( a type )  )  . map (  bound customizer::of )  ;  final  stream <  bound customizer >  method customizers = annotations for ( method )  . map ( a  -  >  instantiate factory ( a )  . create for method ( a type method )  )  . map (  bound customizer::of )  ;  final  stream <  bound customizer >  parameter customizers = parameter customizers ( type method )  ;  statement customizers =  stream . of ( type customizers method customizers parameter customizers )  . reduce (  stream . empty (  )   stream::concat )  . collect (  collectors . to list (  )  )  ;   }  ,187,3,statement,2,[152]
4791,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\CustomizingStatementHandler.java, customizing statement handler,  (  class <  ?  >  type  method method )  {  this . sql object type = type ;  this . method = method ;  final  stream <  bound customizer >  type customizers = concat (  stream . of ( type . get interfaces (  )  )   stream . of ( type )  )  . flat map ( t  -  >  annotations for ( t )  )  . map ( a  -  >  instantiate factory ( a )  . create for type ( a type )  )  . map (  bound customizer::of )  ;  final  stream <  bound customizer >  method customizers = annotations for ( method )  . map ( a  -  >  instantiate factory ( a )  . create for method ( a type method )  )  . map (  bound customizer::of )  ;  final  stream <  bound customizer >  parameter customizers = parameter customizers ( type method )  ;  statement customizers =  stream . of ( type customizers method customizers parameter customizers )  . reduce (  stream . empty (  )   stream::concat )  . collect (  collectors . to list (  )  )  ;   }  ,187,3,handler,3,[]
4792,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\CustomizingStatementHandler.java,annotations for,private static  stream <  annotation >    (  annotated element .  .  .  elements )  {  return  stream . of ( elements )  . map (  annotated element::get annotations )  . flat map (  stream::of )  . filter ( a  -  >  a . annotation type (  )  . is annotation present (  sql statement customizing annotation . class )  )  ;   }  ,62,2,annotations,1,[28]
4793,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\CustomizingStatementHandler.java,annotations for,private static  stream <  annotation >    (  annotated element .  .  .  elements )  {  return  stream . of ( elements )  . map (  annotated element::get annotations )  . flat map (  stream::of )  . filter ( a  -  >  a . annotation type (  )  . is annotation present (  sql statement customizing annotation . class )  )  ;   }  ,62,2,for,2,[]
4794,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\SqlUpdateHandler.java, sql update handler,"public   (  class <  ?  >  sql object type  method method )  {  super ( sql object type method )  ;  if  ( method . is annotation present (  use row reducer . class )  )   {  throw new  unsupported operation exception ( "" cannot declare @ use row reducer on a @ sql update method . "" )  ;   }  boolean is get generated keys = method . is annotation present (  get generated keys . class )  ;   type return type =  generic types . resolve type ( method . get generic return type (  )  sql object type )  ;  if  ( is get generated keys )   {   result returner magic =  result returner . for method ( sql object type method )  ;   string[] column names = method . get annotation (  get generated keys . class )  . value (  )  ;  this . returner = update  -  >   {   result bearing result bearing = update . execute and return generated keys ( column names )  ;   use row mapper use row mapper = method . get annotation (  use row mapper . class )  ;   result iterable <  ?  >  iterable = use row mapper  =  =  null  ?  result bearing . map to ( return type )  : result bearing . map ( row mapper for ( use row mapper )  )  ;  return magic . mapped result ( iterable update . get context (  )  )  ;   }   ;   }  else if  ( is numeric ( method . get return type (  )  )  )   {  this . returner = update  -  >  update . execute (  )  ;   }  else if  ( is boolean ( method . get return type (  )  )  )   {  this . returner = update  -  >  update . execute (  )   >  0 ;   }  else  {  throw new  unable to create sql object exception ( invalid return type message ( method return type )  )  ;   }   }  ",334,3,sql,1,"[7, 16, 54, 99, 122, 318]"
4795,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\SqlUpdateHandler.java, sql update handler,"public   (  class <  ?  >  sql object type  method method )  {  super ( sql object type method )  ;  if  ( method . is annotation present (  use row reducer . class )  )   {  throw new  unsupported operation exception ( "" cannot declare @ use row reducer on a @ sql update method . "" )  ;   }  boolean is get generated keys = method . is annotation present (  get generated keys . class )  ;   type return type =  generic types . resolve type ( method . get generic return type (  )  sql object type )  ;  if  ( is get generated keys )   {   result returner magic =  result returner . for method ( sql object type method )  ;   string[] column names = method . get annotation (  get generated keys . class )  . value (  )  ;  this . returner = update  -  >   {   result bearing result bearing = update . execute and return generated keys ( column names )  ;   use row mapper use row mapper = method . get annotation (  use row mapper . class )  ;   result iterable <  ?  >  iterable = use row mapper  =  =  null  ?  result bearing . map to ( return type )  : result bearing . map ( row mapper for ( use row mapper )  )  ;  return magic . mapped result ( iterable update . get context (  )  )  ;   }   ;   }  else if  ( is numeric ( method . get return type (  )  )  )   {  this . returner = update  -  >  update . execute (  )  ;   }  else if  ( is boolean ( method . get return type (  )  )  )   {  this . returner = update  -  >  update . execute (  )   >  0 ;   }  else  {  throw new  unable to create sql object exception ( invalid return type message ( method return type )  )  ;   }   }  ",334,3,update,2,"[55, 152, 161, 238, 269, 272, 299, 302]"
4796,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\SqlUpdateHandler.java, sql update handler,"public   (  class <  ?  >  sql object type  method method )  {  super ( sql object type method )  ;  if  ( method . is annotation present (  use row reducer . class )  )   {  throw new  unsupported operation exception ( "" cannot declare @ use row reducer on a @ sql update method . "" )  ;   }  boolean is get generated keys = method . is annotation present (  get generated keys . class )  ;   type return type =  generic types . resolve type ( method . get generic return type (  )  sql object type )  ;  if  ( is get generated keys )   {   result returner magic =  result returner . for method ( sql object type method )  ;   string[] column names = method . get annotation (  get generated keys . class )  . value (  )  ;  this . returner = update  -  >   {   result bearing result bearing = update . execute and return generated keys ( column names )  ;   use row mapper use row mapper = method . get annotation (  use row mapper . class )  ;   result iterable <  ?  >  iterable = use row mapper  =  =  null  ?  result bearing . map to ( return type )  : result bearing . map ( row mapper for ( use row mapper )  )  ;  return magic . mapped result ( iterable update . get context (  )  )  ;   }   ;   }  else if  ( is numeric ( method . get return type (  )  )  )   {  this . returner = update  -  >  update . execute (  )  ;   }  else if  ( is boolean ( method . get return type (  )  )  )   {  this . returner = update  -  >  update . execute (  )   >  0 ;   }  else  {  throw new  unable to create sql object exception ( invalid return type message ( method return type )  )  ;   }   }  ",334,3,handler,3,[]
4797,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\SqlUpdateHandler.java,configure returner,@ override void   (  update u  sql object statement configuration cfg )  {  cfg . set returner (  (  )   -  >  returner . apply ( u )  )  ;   }  ,31,2,configure,1,[]
4798,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\SqlUpdateHandler.java,configure returner,@ override void   (  update u  sql object statement configuration cfg )  {  cfg . set returner (  (  )   -  >  returner . apply ( u )  )  ;   }  ,31,2,returner,2,"[17, 23]"
4799,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\SqlUpdateHandler.java,create statement,@ override  update   (  handle handle  string located sql )  {  return handle . create update ( located sql )  ;   }  ,22,2,create,1,[15]
4800,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\SqlUpdateHandler.java,create statement,@ override  update   (  handle handle  string located sql )  {  return handle . create update ( located sql )  ;   }  ,22,2,statement,2,[]
4801,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\SqlUpdateHandler.java,invalid return type message,"private  string   (  method method  type return type )  {  return method . get declaring class (  )  . get simple name (  )   +  "" . ""  +  method . get name (  )  +  "" method is annotated with @ sql update so should return void  boolean  or  number but is returning: "" +  return type ;   }  ",60,4,invalid,1,[]
4802,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\SqlUpdateHandler.java,invalid return type message,"private  string   (  method method  type return type )  {  return method . get declaring class (  )  . get simple name (  )   +  "" . ""  +  method . get name (  )  +  "" method is annotated with @ sql update so should return void  boolean  or  number but is returning: "" +  return type ;   }  ",60,4,return,2,"[7, 11, 47, 57]"
4803,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\SqlUpdateHandler.java,invalid return type message,"private  string   (  method method  type return type )  {  return method . get declaring class (  )  . get simple name (  )   +  "" . ""  +  method . get name (  )  +  "" method is annotated with @ sql update so should return void  boolean  or  number but is returning: "" +  return type ;   }  ",60,4,type,3,"[6, 8, 58]"
4804,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\SqlUpdateHandler.java,invalid return type message,"private  string   (  method method  type return type )  {  return method . get declaring class (  )  . get simple name (  )   +  "" . ""  +  method . get name (  )  +  "" method is annotated with @ sql update so should return void  boolean  or  number but is returning: "" +  return type ;   }  ",60,4,message,4,[]
4805,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\SqlUpdateHandler.java,is boolean,private boolean   (  class <  ?  >  type )  {  return type . equals ( boolean . class )  || type . equals (  boolean . class )  ;   }  ,30,2,is,1,[]
4806,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\SqlUpdateHandler.java,is boolean,private boolean   (  class <  ?  >  type )  {  return type . equals ( boolean . class )  || type . equals (  boolean . class )  ;   }  ,30,2,boolean,2,"[2, 16, 25]"
4807,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\SqlUpdateHandler.java,is numeric,private boolean   (  class <  ?  >  type )  {  return  number . class . is assignable from ( type )  || type . equals ( int . class )  || type . equals ( long . class ) || type . equals ( void . class )  ;   }  ,50,2,is,1,[16]
4808,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\statement\internal\SqlUpdateHandler.java,is numeric,private boolean   (  class <  ?  >  type )  {  return  number . class . is assignable from ( type )  || type . equals ( int . class )  || type . equals ( long . class ) || type . equals ( void . class )  ;   }  ,50,2,numeric,2,[]
4809,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\UnableToCreateSqlObjectException.java, unable to create sql object exception,public   (  string message )  {  super ( message )  ;   }  ,12,6,unable,1,[]
4810,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\UnableToCreateSqlObjectException.java, unable to create sql object exception,public   (  string message )  {  super ( message )  ;   }  ,12,6,to,2,[]
4811,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\UnableToCreateSqlObjectException.java, unable to create sql object exception,public   (  string message )  {  super ( message )  ;   }  ,12,6,create,3,[]
4812,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\UnableToCreateSqlObjectException.java, unable to create sql object exception,public   (  string message )  {  super ( message )  ;   }  ,12,6,sql,4,[]
4813,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\UnableToCreateSqlObjectException.java, unable to create sql object exception,public   (  string message )  {  super ( message )  ;   }  ,12,6,object,5,[]
4814,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\UnableToCreateSqlObjectException.java, unable to create sql object exception,public   (  string message )  {  super ( message )  ;   }  ,12,6,exception,6,[]
4815,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\transaction\internal\TransactionDecorator.java,decorate handler,@ override public  handler   (  handler base  class <  ?  >  sql object type  method method )  {  final  transaction txn annotation = method . get annotation (  transaction . class )  ;  final  transaction isolation level isolation = txn annotation . valu,43,2,decorate,1,[]
4816,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\transaction\internal\TransactionDecorator.java,decorate handler,@ override public  handler   (  handler base  class <  ?  >  sql object type  method method )  {  final  transaction txn annotation = method . get annotation (  transaction . class )  ;  final  transaction isolation level isolation = txn annotation . valu,43,2,handler,2,"[4, 6]"
4817,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java, article,@ jdbi constructor public   ( long id  string title  string content )  {  set id ( id )  ;  set title ( title )  ;  set content ( content )  ;   }  ,32,1,article,1,[]
4818,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,equals,@ override public boolean   (  object o )  {  if  ( this  =  =  o )  return true ;  if  ( o  =  =  null || get class (  )   !  =  o . get class (  )  )  return false ;   article article =  (  article ) o ;  return id  =  =  article . id &&  objects . equa,61,1,equals,1,[]
4819,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,get comments,public  list <  comment >    (  )  {  return comments ;   }  ,12,2,get,1,[]
4820,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,get comments,public  list <  comment >    (  )  {  return comments ;   }  ,12,2,comments,2,[10]
4821,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,get content,public  string   (  )  {  return content ;   }  ,9,2,get,1,[]
4822,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,get content,public  string   (  )  {  return content ;   }  ,9,2,content,2,[7]
4823,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,get id,public long   (  )  {  return id ;   }  ,9,2,get,1,[]
4824,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,get id,public long   (  )  {  return id ;   }  ,9,2,id,2,[7]
4825,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,get title,public  string   (  )  {  return title ;   }  ,9,2,get,1,[]
4826,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,get title,public  string   (  )  {  return title ;   }  ,9,2,title,2,[7]
4827,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,hash code,@ override public int   (  )  {  return  objects . hash ( id title content comments )  ;   }  ,19,2,hash,1,[11]
4828,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,hash code,@ override public int   (  )  {  return  objects . hash ( id title content comments )  ;   }  ,19,2,code,2,[]
4829,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,new article,public static  article   ( long id  string title  string content  comment .  .  .  comments )  {   article article = new  article ( id title content )  ;  article . get comments (  )  . add all (  arrays . as list ( comments )  )  ;  return article ;   }  ,51,2,new,1,[21]
4830,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,new article,public static  article   ( long id  string title  string content  comment .  .  .  comments )  {   article article = new  article ( id title content )  ;  article . get comments (  )  . add all (  arrays . as list ( comments )  )  ;  return article ;   }  ,51,2,article,2,"[3, 18, 19, 22, 29, 49]"
4831,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,set comments,public void   (  list <  comment >  comments )  {  this . comments = comments ;   }  ,17,2,set,1,[]
4832,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,set comments,public void   (  list <  comment >  comments )  {  this . comments = comments ;   }  ,17,2,comments,2,"[8, 13, 15]"
4833,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,set content,public void   (  string content )  {  this . content = content ;   }  ,14,2,set,1,[]
4834,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,set content,public void   (  string content )  {  this . content = content ;   }  ,14,2,content,2,"[5, 10, 12]"
4835,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,set id,public void   ( long id )  {  this . id = id ;   }  ,14,2,set,1,[]
4836,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,set id,public void   ( long id )  {  this . id = id ;   }  ,14,2,id,2,"[5, 10, 12]"
4837,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,set title,public void   (  string title )  {  this . title = title ;   }  ,14,2,set,1,[]
4838,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,set title,public void   (  string title )  {  this . title = title ;   }  ,14,2,title,2,"[5, 10, 12]"
4839,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,to string,"@ override public  string   (  )  {  return "" article { ""  +  ""id = ""  +  id  +  ""  title = '"" +  title +  '\'' +  ""  content = '"" +  content +  '\'' +  ""  comments = "" +  comments +  ' } ' ;   }  ",49,2,to,1,[]
4840,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Article.java,to string,"@ override public  string   (  )  {  return "" article { ""  +  ""id = ""  +  id  +  ""  title = '"" +  title +  '\'' +  ""  content = '"" +  content +  '\'' +  ""  comments = "" +  comments +  ' } ' ;   }  ",49,2,string,2,[4]
4841,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\transaction\Transactional.java,begin,default void   (  )  {  get handle (  )  . begin (  )  ;   }  ,15,1,begin,1,[11]
4842,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\transaction\Transactional.java,commit,default void   (  )  {  get handle (  )  . commit (  )  ;   }  ,15,1,commit,1,[11]
4843,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\transaction\Transactional.java,in transaction,"@ suppress warnings ( ""unchecked"" )  default  < r x extends  exception > r   (  transaction isolation level isolation  transactional callback < r  this x >  callback )  throws x  {  return get handle (  )  . in transaction ( isolation h  -  >  callback . ",46,2,in,1,[38]
4844,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\transaction\Transactional.java,in transaction,"@ suppress warnings ( ""unchecked"" )  default  < r x extends  exception > r   (  transaction isolation level isolation  transactional callback < r  this x >  callback )  throws x  {  return get handle (  )  . in transaction ( isolation h  -  >  callback . ",46,2,transaction,2,"[16, 39]"
4845,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\transaction\Transactional.java,release savepoint,default void   (  string savepoint name )  {  get handle (  )  . release ( savepoint name )  ;   }  ,20,2,release,1,[14]
4846,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\transaction\Transactional.java,release savepoint,default void   (  string savepoint name )  {  get handle (  )  . release ( savepoint name )  ;   }  ,20,2,savepoint,2,"[5, 16]"
4847,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\transaction\Transactional.java,rollback,default void   (  )  {  get handle (  )  . rollback (  )  ;   }  ,15,1,rollback,1,[11]
4848,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\transaction\Transactional.java,rollback to savepoint,default void   (  string savepoint name )  {  get handle (  )  . rollback to savepoint ( savepoint name )  ;   }  ,22,3,rollback,1,[14]
4849,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\transaction\Transactional.java,rollback to savepoint,default void   (  string savepoint name )  {  get handle (  )  . rollback to savepoint ( savepoint name )  ;   }  ,22,3,to,2,[15]
4850,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\transaction\Transactional.java,rollback to savepoint,default void   (  string savepoint name )  {  get handle (  )  . rollback to savepoint ( savepoint name )  ;   }  ,22,3,savepoint,3,"[5, 16, 18]"
4851,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\transaction\Transactional.java,savepoint,default void   (  string savepoint name )  {  get handle (  )  . savepoint ( savepoint name )  ;   }  ,20,1,savepoint,1,"[5, 14, 16]"
4852,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\transaction\Transactional.java,use transaction,default  < x extends  exception > void   (  transaction isolation level isolation  transactional consumer <  this x >  callback )  throws x  {  in transaction ( isolation transactional  -  >   {  callback . use transaction ( transactional )  ;  return null ;   }   )  ;   }  ,46,2,use,1,[34]
4853,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\main\java\org\jdbi\v3\sqlobject\transaction\Transactional.java,use transaction,default  < x extends  exception > void   (  transaction isolation level isolation  transactional consumer <  this x >  callback )  throws x  {  in transaction ( isolation transactional  -  >   {  callback . use transaction ( transactional )  ;  return null ;   }   )  ;   }  ,46,2,transaction,2,"[9, 25, 35]"
4854,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\BindSomething.java,create for parameter,@ override public  sql statement parameter customizer   (  annotation annotation  class <  ?  >  sql object type  method method  parameter param int index  type type )  {   bind something bind =  (  bind something ) annotation ;  return  ( stmt arg )   - ,43,3,create,1,[]
4855,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\BindSomething.java,create for parameter,@ override public  sql statement parameter customizer   (  annotation annotation  class <  ?  >  sql object type  method method  parameter param int index  type type )  {   bind something bind =  (  bind something ) annotation ;  return  ( stmt arg )   - ,43,3,for,2,[]
4856,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\BindSomething.java,create for parameter,@ override public  sql statement parameter customizer   (  annotation annotation  class <  ?  >  sql object type  method method  parameter param int index  type type )  {   bind something bind =  (  bind something ) annotation ;  return  ( stmt arg )   - ,43,3,parameter,3,"[6, 20]"
4857,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\LongValue.java, long value,private   ( long value )  {  this . value = value ;   }  ,13,2,long,1,[3]
4858,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\LongValue.java, long value,private   ( long value )  {  this . value = value ;   }  ,13,2,value,2,"[4, 9, 11]"
4859,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Comment.java, comment,@ jdbi constructor public   ( long id  string content )  {  set id ( id )  ;  set content ( content )  ;   }  ,24,1,comment,1,[]
4860,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\LongValue.java,equals,@ override public boolean   (  object o )  {  if  ( this  =  =  o )  return true ;  if  ( o  =  =  null || get class (  )   !  =  o . get class (  )  )  return false ;   long value long value =  (  long value ) o ;  return value  =  =  long value . value ,61,1,equals,1,[]
4861,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Comment.java,equals,@ override public boolean   (  object o )  {  if  ( this  =  =  o )  return true ;  if  ( o  =  =  null || get class (  )   !  =  o . get class (  )  )  return false ;   comment comment =  (  comment ) o ;  return id  =  =  comment . id &&  objects . equa,61,1,equals,1,[]
4862,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\LongValue.java,get value,public long   (  )  {  return value ;   }  ,9,2,get,1,[]
4863,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\LongValue.java,get value,public long   (  )  {  return value ;   }  ,9,2,value,2,[7]
4864,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Comment.java,get content,public  string   (  )  {  return content ;   }  ,9,2,get,1,[]
4865,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Comment.java,get content,public  string   (  )  {  return content ;   }  ,9,2,content,2,[7]
4866,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\LongValue.java,hash code,@ override public int   (  )  {  return  objects . hash ( value )  ;   }  ,16,2,hash,1,[11]
4867,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\LongValue.java,hash code,@ override public int   (  )  {  return  objects . hash ( value )  ;   }  ,16,2,code,2,[]
4868,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Comment.java,get id,public long   (  )  {  return id ;   }  ,9,2,get,1,[]
4869,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Comment.java,get id,public long   (  )  {  return id ;   }  ,9,2,id,2,[7]
4870,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\LongValue.java,of,public static final  long value   ( long value )  {  return new  long value ( value )  ;   }  ,19,1,of,1,[]
4871,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Comment.java,hash code,@ override public int   (  )  {  return  objects . hash ( id content )  ;   }  ,17,2,hash,1,[11]
4872,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Comment.java,hash code,@ override public int   (  )  {  return  objects . hash ( id content )  ;   }  ,17,2,code,2,[]
4873,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Comment.java,new comment,static  comment   ( long id  string content )  {  return new  comment ( id content )  ;   }  ,18,2,new,1,[11]
4874,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\Comment.java,new comment,static  comment   ( long id  string content )  {  return new  comment ( id content )  ;   }  ,18,2,comment,2,"[2, 12]"
4875,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\LongValue.java,to string,"@ override public  string   (  )  {  return "" long value { ""  +  ""value = ""  +  value  +  ' } ' ;   }  ",25,2,to,1,[]
4876,C:\Users\User\Desktop\Thesis\jdbi\sqlobject\src\test\java\org\jdbi\v3\sqlobject\config\LongValue.java,to string,"@ override public  string   (  )  {  return "" long value { ""  +  ""value = ""  +  value  +  ' } ' ;   }  ",25,2,string,2,[4]
