,ProjectName,methodName,methodBody
2331,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\MetaBroadcasterTest.java,issue test,"@ test public void   (  )  throws  execution exception   interrupted exception  {  factory . get ( "" / a / @b"" )  ;  factory . get ( "" / b"" )  ;  factory . get ( "" / c"" )  ;  assert equals ( meta broadcaster . broadcast to ( "" / a / @b"" ""yo"" )  . get (  )  . size (  )  1 )  ;   }  "
2332,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\MetaBroadcasterTest.java,set up,@ before method public void   (  )  throws  exception  {   atmosphere framework f = new  atmosphere framework (  )  ;  config = f . init (  )  . get atmosphere config (  )  ;  factory = config . get broadcaster factory (  )  ;  factory . remove (  broadcaster . root   master )  ;  meta broadcaster = config . meta broadcaste
2333,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\ExcludeSessionBroadcasterTest.java,on state change,@ override public void   (  atmosphere resource event e )  throws io exception  {  value . get (  )  . add ( e . get resource (  )  )  ;   }  
2334,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\MetaBroadcasterTest.java,trailling broadcast test,"@ test public void   (  )  throws  execution exception   interrupted exception  {  factory . get ( "" / a / b"" )  ;  factory . get ( "" / b"" )  ;  factory . get ( "" / c"" )  ;  assert equals ( meta broadcaster . broadcast to ( "" / a / b"" ""yo"" )  . get (  )  . size (  )  1 )  ;   }  "
2335,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\MetaBroadcasterTest.java,un set,@ after method public void   (  )  throws  exception  {  config . destroy (  )  ;   executors factory . reset ( config )  ;  factory . destroy (  )  ;   }  
2336,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\MetaBroadcasterTest.java,underscore matching,"@ test public void   (  )  throws  execution exception   interrupted exception  {  factory . get ( "" / a /    b"" )  ;  factory . get ( "" / b"" )  ;  factory . get ( "" / c"" )  ;  assert equals ( meta broadcaster . broadcast to ( "" / a /    b"" ""yo"" )  . get (  )  . size (  )  1 )  ;   }  "
2337,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\ExcludeSessionBroadcasterTest.java,set up,"@ before method public void   (  )  throws  exception  {  config = new  atmosphere framework (  )  . get atmosphere config (  )  ;   default broadcaster factory factory = new  default broadcaster factory (  exclude session broadcaster . class ""never"" config )  ;  config . framework (  )  . set broadcaster fact"
2338,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\ExcludeSessionBroadcasterTest.java,test direct broadcast method,"@ test public void   (  )  throws  execution exception   interrupted exception   servlet exception  {  broadcaster . broadcast ( ""foo"" ar )  . get (  )  ;  assert equals ( atmosphere handler . value . get (  )  new  hash set (  )  )  ;   }  "
2339,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\MetaBroadcasterTest.java,wildcard broadcast test,"@ test public void   (  )  throws  execution exception   interrupted exception  {  factory . get ( "" / a"" )  ;  factory . get ( "" / b"" )  ;  factory . get ( "" / c"" )  ;  assert equals ( meta broadcaster . broadcast to ( "" / *"" ""yo"" )  . get (  )  . size (  )  3 )  ;  assert equals ( meta broadcaster . broadcast to ( "" / a / b"" ""yo"" )  . get"
2340,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\ExcludeSessionBroadcasterTest.java,un set up,@ after method public void   (  )  throws  exception  {  broadcaster . remove atmosphere resource ( ar )  ;  atmosphere handler . value . set ( new  hash set (  )  )  ;  config . get broadcaster factory (  )  . destroy (  )  ;   }  
2341,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\ServiceTest.java,action,public void   (  atmosphere resource impl r )  {  try  {  resumed ( r . get request (  )  r . get response (  )  )  ;   }  catch  (  io exception e )   {  e . print stack trace (  )  ;   }  catch  (   servlet exception e )   {  e . print stack trace (  )  ;   }   }  
2342,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\ServiceTest.java,after,@ after method public void   (  )  {  framework . destroy (  )  ;   }  
2343,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\ServiceTest.java,create,@ before method public void   (  )  throws  throwable  {  framework = new  atmosphere framework (  )  ;  framework . add annotation package ( b . class )  ;  framework . set async support ( new  asynchronous processor ( framework . get atmosphere config (  )  )  {  @ override public  action service (   atmospher
2344,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\ServiceTest.java,service,@ override public  action   (  atmosphere request req  atmosphere response res )  throws io exception   servlet exception  {  return suspended ( req res )  ;   }  
2345,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\ServiceTest.java,test broadcaster service,"@ test public void   (  )  throws io exception   servlet exception  {  assert equals ( framework . get broadcaster factory (  )  . get ( ""test"" )  . get class (  )  . get name (  )  b . class . get name (  )  )  ;   }  "
2346,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\ServiceTest.java,test framework listener service,@ test public void   (  )  throws io exception   servlet exception  {  assert equals ( framework . framework listeners (  )  . get ( 0 )  . get class (  )  . get name (  )  c . class . get name (  )  )  ;   }  
2347,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\QueryStringTest.java,basic query string test,@ test public void   (  )  throws io exception   servlet exception   execution exception   interrupted exception  {  final  atomic reference <  atmosphere resource >  r = new  atomic reference <  atmosphere resource >  (  )  ;  final  atomic reference <  string >  q = new  atomic reference <  string >  (  )  ;  fr
2348,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\QueryStringTest.java,create,@ before method public void   (  )  throws  throwable  {  framework = new  atmosphere framework (  )  ;  framework . set async support ( new  blockingio comet support ( framework . get atmosphere config (  )  )  )  ;  framework . init ( new  servlet config (  )  {  @ override public  string get servlet name (  )  {  ret
2349,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\QueryStringTest.java,get init parameter,@ override public  string   (  string name )  {  return null ;   }  
2350,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\QueryStringTest.java,get init parameter names,@ override public  enumeration <  string >    (  )  {  return null ;   }  
2351,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\QueryStringTest.java,get servlet context,@ override public  servlet context   (  )  {  return mock (  servlet context . class )  ;   }  
2352,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\QueryStringTest.java,get servlet name,"@ override public  string   (  )  {  return ""void"" ;   }  "
2353,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\PoolableBroadcasterFactoryTest.java,concurrent access lookup test,@ test public void   (  )  throws  interrupted exception  {  final  count down latch latch = new  count down latch ( 1000 )  ;  final  atomic integer created = new  atomic integer (  )  ;  factory . poolable provider ( new  unbounded apache poolable provider (  )  )  ;  factory . add broadcaster listener ( new b
2354,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\PoolableBroadcasterFactoryTest.java,concurrent lookup test,"@ test public void   (  )  throws  interrupted exception  {   string id = ""id"" ;  final  count down latch latch = new  count down latch ( 100 )  ;  final  atomic integer created = new  atomic integer (  )  ;  factory . add broadcaster listener ( new  broadcaster listener adapter (  )  {  @ override public void"
2355,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\PoolableBroadcasterFactoryTest.java,on post create,@ override public void   (  broadcaster b )  {  created . increment and get (  )  ;   }  
2356,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\PoolableBroadcasterFactoryTest.java,run,@ override public void   (  )  {  c . add ( factory . get ( me )  )  ;  latch . count down (  )  ;   }  
2357,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\PoolableBroadcasterFactoryTest.java,set up,"@ before method public void   (  )  throws  exception  {   atmosphere framework f = new  atmosphere framework (  )  ;  config = f . get atmosphere config (  )  ;  factory = new  poolable broadcaster factory (  default broadcaster . class ""never"" config )  ;  factory . poolable provider ( new  bounded apache po"
2358,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\PoolableBroadcasterFactoryTest.java,test add remove,@ test public void   (  )  {   broadcaster result = factory . get (  )  ;  assert result  !  =  null ;  assert result instanceof  default broadcaster ;  result . destroy (  )  ;   broadcaster result2 = factory . get (  )  ;  assert result2  !  =  null ;  assert result2 instanceof  default broadcaster ;  asserte
2359,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\PoolableBroadcasterFactoryTest.java,test get   args,@ test public void   (  )  {   broadcaster result = factory . get (  )  ;  assert result  !  =  null ;  assert result instanceof  default broadcaster ;   }  
2360,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\PoolableBroadcasterFactoryTest.java,test get    object,"@ test public void   (  )  {   string id = ""id"" ;   broadcaster result = factory . get ( id )  ;  assert result  !  =  null ;  assert result instanceof  default broadcaster ;  assert id . equals ( result . getid (  )  )  ;   }  "
2361,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\PoolableBroadcasterFactoryTest.java,test implementation,@ test public void   (  )  {  assert not null ( factory . poolable provider (  )  )  ;  assert not null ( factory . poolable provider (  )  . implementation (  )  )  ;  assert equals ( factory . poolable provider (  )  . implementation (  )  . get class (  )   generic object pool . class )  ;   generic object pool native pool =  (  gener
2362,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\PoolableBroadcasterFactoryTest.java,un set,@ after method public void   (  )  throws  exception  {  config . destroy (  )  ;   executors factory . reset ( config )  ;  factory . destroy (  )  ;   }  
2363,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\QueryStringTest.java,issue,@ test public void   (  )  throws io exception   servlet exception   execution exception   interrupted exception  {  final  atomic reference <  atmosphere resource >  r = new  atomic reference <  atmosphere resource >  (  )  ;  final  atomic reference <  string >  q = new  atomic reference <  string >  (  )  ;  fr
2364,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\TrackMessageSizeInterceptorTest.java, array base web socket,public   (  output stream output stream )  {  super ( framework . get atmosphere config (  )  )  ;  this . output stream = output stream ;   }  
2365,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\TrackMessageSizeInterceptorTest.java,create,@ before method public void   (  )  throws  throwable  {  framework = new  atmosphere framework (  )  ;  framework . set async support ( new  asynchronous processor ( framework . get atmosphere config (  )  )  {  @ override public  action service (   atmosphere request req   atmosphere response res )  thr
2366,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\TrackMessageSizeInterceptorTest.java,get init parameter,@ override public  string   (  string name )  {  return null ;   }  
2367,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\TrackMessageSizeInterceptorTest.java,get init parameter names,@ override public  enumeration <  string >    (  )  {  return null ;   }  
2368,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\TrackMessageSizeInterceptorTest.java,get servlet context,@ override public  servlet context   (  )  {  return mock (  servlet context . class )  ;   }  
2369,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\TrackMessageSizeInterceptorTest.java,get servlet name,"@ override public  string   (  )  {  return ""void"" ;   }  "
2370,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\TrackMessageSizeInterceptorTest.java,is open,@ override public boolean   (  )  {  return true ;   }  
2371,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\TrackMessageSizeInterceptorTest.java,on request,@ override public void   (  atmosphere resource resource )  throws io exception  {  resource . get response (  )  . write ( resource . get request (  )  . get reader (  )  . read line (  )  )  ;   }  
2372,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\TrackMessageSizeInterceptorTest.java,on state change,@ override public void   (  atmosphere resource event event )  throws io exception  {  event . get resource (  )  . write ( event . get message (  )  . to string (  )  . get bytes (  )  )  ;   }  
2373,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\TrackMessageSizeInterceptorTest.java,service,@ override public  action   (  atmosphere request req  atmosphere response res )  throws io exception   servlet exception  {  return action ( req res )  ;   }  
2374,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\TrackMessageSizeInterceptorTest.java,test track message size,"private void   ( boolean enabled  atmosphere interceptor icp  string expected )  throws  exception  {   byte array output stream b = new  byte array output stream (  )  ;  final  web socket w = new  array base web socket ( b )  ;  final  web socket processor processor =  web socket processor factory . get default (  )  . get web socket processor ( framework )  ;  framework . interceptor ( icp )  ;  framework . add atmosphere handler ( "" / *"" new  atmosphere handler (  )  {  @ override public void on request (   atmosphere resource resource )  throws io exception  {  resource . get response (  )  . write ( resource . get request (  )  . get reader (  )  . read line (  )  )  ;   }  @ override public void on state change (   atmosphere resource event event )  throws io exception  {  event . get resource (  )  . write ( event . get message (  )  . to string (  )  . get bytes (  )  )  ;   }  @ override public void destroy (  )  {   }   }   )  ;   map <  string  string >  reqheaders = new  hash map <  >  (  )  ;  if  ( enabled )   {  reqheaders . put (  header config . x   atmosphere   trackmessagesize ""true"" )  ;   }   atmosphere request request = new  atmosphere request impl .  builder (  )  . destroyable ( false )  . headers ( reqheaders )  . body ( ""yo comet"" )  . path info ( "" / a"" )  . build (  )  ;  processor . open ( w request  atmosphere response impl . new instance ( framework . get atmosphere config (  )  request w )  )  ;  processor . invoke web socket protocol ( w ""yo web socket"" )  ;  assert equals ( b . to string (  )  expected )  ;   }  "
2375,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\TrackMessageSizeInterceptorTest.java,test track message sizeb disabled,"@ test public void   (  )  throws  exception  {  test track message size ( false new  track message sizeb64 interceptor (  )  ""yo cometyo web socket"" )  ;   }  "
2376,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\TrackMessageSizeInterceptorTest.java,test track message sizeb enabled,"@ test public void   (  )  throws  exception  {  test track message size ( true new  track message sizeb64 interceptor (  )  ""12|ew9 db21lda =  = 16|ew9xzwj tb2 nrzxq = "" )  ;   }  "
2377,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\TrackMessageSizeInterceptorTest.java,test track message size disabled,"@ test public void   (  )  throws  exception  {  test track message size ( false new  track message size interceptor (  )  ""yo cometyo web socket"" )  ;   }  "
2378,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\TrackMessageSizeInterceptorTest.java,test track message size enabled,"@ test public void   (  )  throws  exception  {  test track message size ( true new  track message size interceptor (  )  ""7|yo comet11|yo web socket"" )  ;   }  "
2379,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\TrackMessageSizeInterceptorTest.java,write,@ override public  web socket   ( byte[] b int offset int length )  throws io exception  {  output stream . write ( b offset length )  ;  return this ;   }  
2380,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\QueryStringTest.java,issue,@ test public void   (  )  throws io exception   servlet exception   execution exception   interrupted exception  {  final  atomic reference <  atmosphere resource >  r = new  atomic reference <  atmosphere resource >  (  )  ;  final  atomic reference <  string >  q = new  atomic reference <  string >  (  )  ;  fr
2381,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\QueryStringTest.java,on request,@ override public void   (  atmosphere resource resource )  throws io exception  {  r . set ( resource )  ;  q . set ( resource . get request (  )  . get content type (  )  )  ;  resource . get broadcaster (  )  . add atmosphere resource ( resource )  ;   }  
2382,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\SessionTest.java,basic atmosphere resource session test,@ test public void   (  )  throws io exception   servlet exception   execution exception   interrupted exception  {   atmosphere request request = new  atmosphere request impl .  builder (  )  . build (  )  ;   atmosphere response response = new  atmosphere response impl .  builder (  )  . build (  )  ;   atmosph
2383,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\SessionTest.java,basic session test,@ test public void   (  )  throws io exception   servlet exception   execution exception   interrupted exception  {   atmosphere request request = new  atmosphere request impl .  builder (  )  . build (  )  ;  assert null ( request . get session ( false )  )  ;  assert not null ( request . get session (  )  )  ;  asser
2384,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\SessionTest.java,session replacement test,@ test public void   (  )  {   atmosphere config config = new  atmosphere framework (  )  . get atmosphere config (  )  ;  config . set support session ( true )  ;   http servlet request http request = new  no ops request (  )  ;   atmosphere request request = new  atmosphere request impl .  builder (  )  . request ( http re
2385,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UUIDBroadcasterCacheTest.java,addar,@ after method public void   (  )  {  broadcaster . remove atmosphere resource ( ar )  ;  config . get broadcaster factory (  )  . destroy (  )  ;   executors factory . reset ( config )  ;   }  
2386,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UUIDBroadcasterCacheTest.java,add remove add test,"@ test public void   (  )  throws  execution exception   interrupted exception   servlet exception  {  broadcaster . broadcast ( ""e1"" )  . get (  )  ;  broadcaster . remove atmosphere resource ( ar )  ;  broadcaster . broadcast ( ""e2"" )  . get (  )  ;  assert equals ( 1 broadcaster cache . messages (  )  . size (  )  )  ;  b"
2387,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UUIDBroadcasterCacheTest.java,concurrent cache,@ test public void   (  )  throws  execution exception   interrupted exception   servlet exception  {  final  count down latch latch = new  count down latch ( 101 )  ;  broadcaster . add broadcaster listener ( new  broadcaster listener adapter (  )  {  @ override public void on post create (   broadcas
2388,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UUIDBroadcasterCacheTest.java,everything cached test,"@ test public void   (  )  throws  execution exception   interrupted exception   servlet exception  {  broadcaster . remove atmosphere resource ( ar )  ;  broadcaster . broadcast ( ""e1"" )  . get (  )  ;  broadcaster . broadcast ( ""e2"" )  . get (  )  ;  assert equals ( 1 broadcaster cache . messages (  )  . size (  )  )  ;   } "
2389,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UUIDBroadcasterCacheTest.java,on complete,@ override public void   (  broadcaster b )  {  latch . count down (  )  ;   }  
2390,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UUIDBroadcasterCacheTest.java,on state change,@ override public void   (  atmosphere resource event e )  throws io exception  {  value . get (  )  . append ( e . get message (  )  )  ;   }  
2391,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UUIDBroadcasterCacheTest.java,run,"@ override public void   (  )  {  broadcaster . broadcast ( ""e""  +  y . get and increment (  )  )  ;   }  "
2392,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UUIDBroadcasterCacheTest.java,set up,"@ before method public void   (  )  throws  exception  {  config = new  atmosphere framework (  )  . get atmosphere config (  )  ;   default broadcaster factory factory = new  default broadcaster factory (  default broadcaster . class ""never"" config )  ;  broadcaster = factory . get (  default broadcaster . c"
2393,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UUIDBroadcasterCacheTest.java,test basic cache,"@ test public void   (  )  throws  execution exception   interrupted exception   servlet exception  {  broadcaster . broadcast ( ""e1"" )  . get (  )  ;  broadcaster . remove atmosphere resource ( ar )  ;  broadcaster . broadcast ( ""e2"" )  . get (  )  ;  broadcaster . broadcast ( ""e3"" )  . get (  )  ;  assert equals ( broad"
2394,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,ah,public   (  string name )  {  this . name = name ;   }  
2395,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,batch mapping test,"@ test public void   (  )  throws  servlet exception  {  framework . add atmosphere handler ( "" / "" new ah ( "" / "" )  )  ;  framework . add atmosphere handler ( "" / red"" new ah ( ""red"" )  )  ;  framework . add atmosphere handler ( "" / red / *"" new ah ( ""red"" )  )  ;  framework . add atmosphere handler ( "" / red / red / *"" new "
2396,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,create,"@ before method public void   (  )  throws  throwable  {  framework = new  atmosphere framework (  )  ;  framework . set async support ( mock (  async support . class )  )  ;  framework . init ( new  servlet config (  )  {  @ override public  string get servlet name (  )  {  return ""void"" ;   }  @ override public  serv"
2397,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,get init parameter,@ override public  string   (  string name )  {  return null ;   }  
2398,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,get init parameter names,@ override public  enumeration <  string >    (  )  {  return null ;   }  
2399,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,get servlet context,@ override public  servlet context   (  )  {  return mock (  servlet context . class )  ;   }  
2400,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,get servlet name,"@ override public  string   (  )  {  return ""void"" ;   }  "
2401,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,mapping dot wildcard,"@ test public void   (  )  throws  servlet exception  {  framework . add atmosphere handler ( "" / *"" handler )  ;   atmosphere request r = new  atmosphere request impl .  builder (  )  . path info ( "" / a . b / b"" )  . build (  )  ;  assert not null ( processor . map ( r )  )  ;  r = new  atmosphere request impl .  builder (  )  . path in"
2402,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,mapping exact url,"@ test public void   (  )  throws  servlet exception  {  framework . add atmosphere handler ( "" / foo / a / "" handler )  ;   atmosphere request r = new  atmosphere request impl .  builder (  )  . servlet path ( "" / foo"" )  . path info ( "" / a"" )  . build (  )  ;  assert not null ( processor . map ( r )  )  ;   }  "
2403,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,mapping sub wildcard path,"@ test public void   (  )  throws  servlet exception  {  framework . add atmosphere handler ( "" / foo / *"" handler )  ;   atmosphere request r = new  atmosphere request impl .  builder (  )  . servlet path ( "" / foo"" )  . path info ( "" / a"" )  . build (  )  ;  assert not null ( processor . map ( r )  )  ;  r = new  atmosphere requesti"
2404,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,mapping test,"@ test public void   (  )  throws  servlet exception  {  framework . add atmosphere handler ( "" / a / "" handler )  ;  framework . add atmosphere handler ( "" / a"" handler )  ;  framework . add atmosphere handler ( "" / ab / "" handler )  ;  framework . add atmosphere handler ( "" / abc / "" handler )  ;  framework . add atmo"
2405,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,mapping test servlet path,"@ test public void   (  )  throws  servlet exception  {  framework . add atmosphere handler ( "" / com . zyxabc . abc .  abc / gwt comet event*"" handler )  ;   atmosphere request r = new  atmosphere request impl .  builder (  )  . servlet path ( "" / com . zyxabc . abc .  abc / gwt comet event"" )  . build (  )  ;  assert not null ( p"
2406,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,mapping test trailling handler,"@ test public void   (  )  throws  servlet exception  {  framework . add atmosphere handler ( "" / a"" handler )  ;   atmosphere request r = new  atmosphere request impl .  builder (  )  . path info ( "" / a / "" )  . build (  )  ;  assert not null ( processor . map ( r )  )  ;  r = new  atmosphere request impl .  builder (  )  . path info ( "
2407,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,mapping wildcard path,"@ test public void   (  )  throws  servlet exception  {  framework . add atmosphere handler ( "" / *"" handler )  ;   atmosphere request r = new  atmosphere request impl .  builder (  )  . servlet path ( "" / foo"" )  . path info ( "" / a"" )  . build (  )  ;  assert not null ( processor . map ( r )  )  ;  r = new  atmosphere request impl . "
2408,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,math test,"@ test public void   (  )  throws  servlet exception  {   endpoint mapper <  string >  mapper = new  default endpoint mapper <  string >  (  )  ;   map <  string  string >  mapping points = new  hash map <  string  string >  (  )  ;  mapping points . put ( "" / c"" "" / c"" )  ;  mapping points . put ( "" /  { a }  /  { b } "" "" /  { a }  /  { b } "" )  ;   asser"
2409,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,service,@ override public  action   (  atmosphere request req  atmosphere response res )  throws io exception   servlet exception  {  return new  action (  action . type . created )  ;   }  
2410,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,to string,public  string   (  )  {  return name ;   }  
2411,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\UrlMappingTest.java,un set,@ after method public void   (  )  throws  exception  {  framework . destroy (  )  ;   }  
2412,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketFactoryTest.java,create,@ before method public void   (  )  throws  throwable  {  framework = new  atmosphere framework (  )  ;  framework . set async support ( mock (  async support . class )  )  ;  framework . add annotation package (  web socket factory test . class )  ;  framework . init ( new  servlet config (  )  {  @ override public  str
2413,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketFactoryTest.java,destroy,@ after method public void   (  )  {  framework . destroy (  )  ;   }  
2414,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketFactoryTest.java,find,@ override public  web socket   (  string uuid )  {  return null ;   }  
2415,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\test\java\org\atmosphere\runtime\WebSocketFactoryTest.java,get init parameter,@ override public  string   (  string name )  {  return null ;   }  
